Serial§Event§Code Territorio nacional§Territorio nacional§Code Departamento§Departamento§Code Sección§Sección§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude
2000-00014§STORM§UY§Uruguay§UYMA§Maldonado§UYMA06§06§Las Cañas§2000/12/26§Destacamento de Policía de Las Cañas se voló techo§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Voladura de techos§1§§§§§§§§§§§§§§§2§-34.558049§-54.82342
2000-00015§STORM§UY§Uruguay§UYMA§Maldonado§UYMA05§05§§2000/12/26§2 lesionados por estallido de vidrios en Seccional 5ª§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Vidrios rotos§1§§2§§§§§§§§§§§§§1§-34.796194§-55.379519
2000-00016§STORM§UY§Uruguay§UYMA§Maldonado§UYMA03§03§§2000/12/26§§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Árboles caídos y daños varios Plaza Principal totalmente des§1§§§§§§§56§§§§§§§§1§-34.775705§-55.223997
2000-00017§STORM§UY§Uruguay§UYMA§Maldonado§UYMA03§03§§2000/12/26§§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Vidrios rotos§1§§§§§§§§§§§§§§§1§-34.86277§-55.280306
2000-00018§STORM§UY§Uruguay§UYMA§Maldonado§UYMA05§05§§2000/12/26§§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Voladura de techos árboles y red eléctrica caída§1§§§§§§§§§§§§§§§1§-34.847135§-55.292143
2000-00019§STORM§UY§Uruguay§UYMA§Maldonado§UYMA02§02§§2000/12/26§1 lesionado por retener cartelería en San Carlos§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Voladura de techos árboles y cartelería caída§1§1§§§§11§§40§§§§§§§§1§-34.787859§-54.911004
2000-00020§STORM§UY§Uruguay§UYMO§Montevideo§UYMO98§98§§2000/12/26§Los laboratorios de Fac de Medicina acumularon 25 cm de agua§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32141-un-furioso-temporal-golpeo-con-rigor-la-zona-sureste-del-pais  WEB§§§Palacio Legislativo y Facultad de Medicina con techos afecta§1§§§§§§§§§§§§§§§1§-34.890747§-56.186956
2000-00021§STORM§UY§Uruguay§UYSJ§San José§UYSJ06§06§Balneario Ordeig§2000/12/26§1 muerte por derrumbe de finca tras viento§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Derrumbe de vivienda§1§1§§§§§§§§§§§§§§1§-34.70333§-56.711232
2000-00022§STORM§UY§Uruguay§UYTA§Tacuarembó§UYTA04§04§Ruta 26 entre km 247 y 249§2000/12/26§§No asignada§§La República  http://wwwlarepublicacomuy/sociedad/32236-el-dia-despues  WEB§§§Interrupción del tránsito por caída de 30 álamos§1§§§§§§§§§§§§§§§1§-31.720165§-55.831031
2001-00001§TORNADO§UY§Uruguay§UYCA§Canelones§UYCA09§09§§2001/1/27§20 galpones de avícola Avehue destruídos§No asignada§§El Pais  http://wwwelpaiscomuy/Suple/DS/07/03/04/sds_267335asp  WEB§§§Casas dañadas Voladura de techos galpones destruídos Iglesia§1§§§§§103§§577§§§§§§§§§-34.490759§-55.63033
