Serial§Event§Code Province§Province§Code District§District§Code Sub-District§Sub-District§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Damages in roads Mts§Duration (d)§Relief§With other sectors§fichas.latitude§fichas.longitude§Formula§House Heavily Damaged§House Moderate Damaged§House Light Damaged§House Inundated§Religious buildings§Office Building§Kiosks§Bridge§Manufacture§Plantation/Forest§Pond§Irrigation§Other Buildings§Kids (M) Death§Kids (F) Death§Pregnant Death§Elder (M) Death§Elder (F) Death§Adult (M) Death§Adult (F) Death§Kids (M) Disappear§Kids (F) Disappear§Pregnant Disappear§Elder (M) Disappear§Elder (F) Disappear§Adult (M) Disappear§Adult (F) Disappear§Kids (M) Injured§Kids (F) Injured§Pregnant Injured§Elder (M) Injured§Elder (F) Injured§Adult (M) Injured§Adult (F) Injured§Kids (M) Suffered§Kids (F) Suffered§Pregnant Suffered§Elder (M) Suffered§Elder (F) Suffered§Adult (M) Suffered§Adult (F) Suffered§Kids (M) Evacuated§Kids (F) Evacuated§Pregnant Evacuated§Elder (M) Evacuated§Elder (F) Evacuated§Adult (M) Evacuated§Adult (F) Evacuated§Educational Facilities Heavily Damaged§Educational Facilities Moderate Damaged§Educational Facilities Light Damaged§Worship Facilites Heavily Damaged§Worship Facilites Moderate Damaged§Worship Facilites Light Damaged§Health Facilites Heavily Damaged§Health Facilites Moderate Damaged§Health Facilites Light Damaged§Office Heavily Damaged§Office Moderate Damaged§Office Light Damaged
2034§SURGE§13§SUMATERA BARAT§1309§PASAMAN§§§§2005/5/21§Muaro Putuih Kanagarian Tiku V Jorong Kec Tanjung Mutiara §§§Sarkorlak SumBar§§§§1§§§§43§§§§§573§§§§§§§§§§§§§43§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
3337§SURGE§31§DKI JAKARTA§3175§KOTA JAKARTA UTARA§§§§2007/5/20§Kec Penjaringan§§§Depkes§§§§1§§167§§§§§§§4300§§§§1§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
3339§SURGE§31§DKI JAKARTA§3175§KOTA JAKARTA UTARA§§§§2007/11/25§§§§Tayangan Kalakhar des 07§§§§1§§§§5§§§16000§§§§§§§§§§§§§§§5§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
6036§SURGE§71§SULAWESI UTARA§7172§KOTA BITUNG§§§§2008/12/9§§§§PMI§§§§1§§§§117§150§§§§117§§§§§§§§§§§§§117§§150§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
8011§STRONG WIND§33§JAWA TENGAH§3301§CILACAP§§§§2009/6/6§ §§§BPBD Prov. Jawa Tengah§§§§1§§§§§1§§§§§§1§§§§§§§§§§§§§1§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
4227§SURGE§12§SUMATERA UTARA§1275§KOTA MEDAN§§§§2007/5/17§Ketinggian 2 m§§§Liputan 6§§§§1§§§§10§§§§§§§§§§§§§§§§§§10§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
2886§SURGE§12§SUMATERA UTARA§1275§KOTA MEDAN§§§§2006/11/8§§§§Satkorlak PB Sumut§§§§1§§§§§300§§§§§§§§§§§§§§§§§§§300§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
3325§SURGE§34§DI YOGYAKARTA§3402§BANTUL§§§§2007/5/19§Kec Kretek, Sanden dan Krandekan§§§Satlak PB Kab Bantul, 19/05/07§§§§1§§§§§29§§§§§§§§§§§§§§§§§§§29§§§§4§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
5653§SURGE§32§JAWA BARAT§3205§GARUT§§§§2008/8/7§Kec. Cikelet§§§Depkes§§§§1§4§1§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
5049§SURGE§53§NUSA TENGGARA TIMUR§5311§ENDE§§§§2008/2/14§Kec Pulau Ende (desa Puutara, Redadori dan Rondoraterau)§§§Sekda NTT, 21 Februari 2008§§§§1§§§§28§§§§§§§87§§§§§§§§§§§28§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
5031§SURGE§53§NUSA TENGGARA TIMUR§5313§MANGGARAI§§§§2008/2/12§Desa Satar Lenda Kecamatan Satar Mese; 2 buah kapal nelayan rusak berat§§§Sekda NTT, 20/02/08§§§§1§§§§8§§§§§§§98§§§§§§§§§§§8§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
5041§SURGE§72§SULAWESI TENGAH§7206§TOLI-TOLI§§§§2008/2/13§Kec Baloan Kel Sidoarjo§§§Data Verifikasi 2008 Sulteng, 17 Feb 09§§§§1§§§§§4§§§§§§§§§§§§§§§§§§§4§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
4120§SURGE§13§SUMATERA BARAT§1312§PASAMAN BARAT§§§§2007/5/17§Kec Sasak Ranah Pasisie§§§Satkorlak PB Prv Sumbar, 18/05/07 dan Lap POLRI§§§§1§§§§46§136§§§§§§§§§§§§§§§§§46§§136§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
3397§SURGE§32§JAWA BARAT§3202§SUKABUMI§§§§2007/5/18§Kec Pelabuhanratu, Cisolok, Cikakak, Ciracap; 26 perahu rusak; ketinggian air 3 - 4 m§§§Satkorlak PB Prv Jabar, 18/05/07§§§§1§§1§§96§34§§§§646§§§§§§§§§§§§§96§§34§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
3622§STRONG WIND§33§JAWA TENGAH§3320§JEPARA§§§§2007/12/28§Desa Samosari, Kec Batealit; 2 tiang listrik miring§§§LapHar Posko 29/12/07§§§§1§§§§7§13§§§§§§§§§§§§§§§§§7§§13§§2§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
3869§SURGE§18§LAMPUNG§1803§LAMPUNG SELATAN§§§§2007/5/19§ketinggian air 3 m§§§Laporan POLRI§§§§1§§§§105§100§§§§§§§1§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
5348§SURGE§31§DKI JAKARTA§3175§KOTA JAKARTA UTARA§§§§2008/5/5§§§§PMI§§§§1§§§§1§2§§§§§§§§§§§§§§§§§1§§2§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
4878§STRONG WIND§63§KALIMANTAN SELATAN§6372§BANJAR BARU§§§§2008/1/13§§§§Verifikasi Data Bencana 08, Satkorlak Kalsel§§§§1§§4§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§1§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
8319§SURGE§74§SULAWESI TENGGARA§7410§KONAWE UTARA§§§§2009/4/3§ §§§BPBD Prov Sulawesi Tenggara§§§§1§§§§4§14§§§§§§§§§§§§§§§§§4§§14§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§§
